# Coil O-Beam err ps_pos
-0.1000000 5.1199318 0.2387758 1.1645510
-0.0858680 1.8031255 0.1493039 1.1645510
-0.0717360 0.1917721 0.0824958 1.1645510
-0.0646700 0.2993355 0.0975392 1.1645510
-0.0505380 2.2790149 0.1687371 1.1645510
-0.0364060 5.7462847 0.2523501 1.1645510
-0.0222740 9.1138243 0.3156783 1.1645510
-0.0081420 10.8399702 0.3393212 1.1645510
0.0059900 10.1344907 0.3301935 1.1645510
0.0201220 7.3203551 0.2806243 1.1645510
0.0342540 3.6858781 0.1977302 1.1645510
0.0483860 0.8949277 0.1027402 1.1645510
0.0625180 0.2252043 0.0794949 1.1645510
0.0766500 1.9833082 0.1506928 1.1645510
0.0907820 5.3643772 0.2457980 1.1645510
0.1049140 8.8205539 0.3082207 1.1645510
