# Coil O-Beam err ps_pos
-0.1000000 3.6988287 0.2433847 0.7910160
-0.0858680 1.5083834 0.1490712 0.7910160
-0.0717360 0.2177324 0.0824958 0.7910160
-0.0646700 0.1199787 0.0942809 0.7910160
-0.0505380 1.0758945 0.1827643 0.7910160
-0.0364060 3.1295986 0.2691293 0.7910160
-0.0222740 5.3409027 0.3458082 0.7910160
-0.0081420 6.6974692 0.3631460 0.7910160
0.0059900 6.5782602 0.3571686 0.7910160
0.0201220 5.0378499 0.2996526 0.7910160
0.0342540 2.7814399 0.2236068 0.7910160
0.0483860 0.8420174 0.1272028 0.7910160
0.0625180 0.1074524 0.0905232 0.7910160
0.0766500 0.9140296 0.1699673 0.7910160
0.0907820 2.8924971 0.2559025 0.7910160
0.1049140 5.1371100 0.3310337 0.7910160
