# Coil O-Beam err ps_pos
-0.1000000 4.0162477 0.2490259 0.8898930
-0.0858680 1.5742173 0.1613743 0.8898930
-0.0717360 0.2119339 0.0916667 0.8898930
-0.0646700 0.1600400 0.0968246 0.8898930
-0.0505380 1.3446247 0.1787301 0.8898930
-0.0364060 3.7140642 0.2704163 0.8898930
-0.0222740 6.1836262 0.3349959 0.8898930
-0.0081420 7.6227423 0.3627633 0.8898930
0.0059900 7.3725834 0.3497023 0.8898930
0.0201220 5.5476725 0.3088959 0.8898930
0.0342540 2.9834561 0.2297341 0.8898930
0.0483860 0.8538355 0.1178511 0.8898930
0.0625180 0.1337536 0.0866025 0.8898930
0.0766500 1.1528648 0.1666667 0.8898930
0.0907820 3.4446187 0.2592725 0.8898930
0.1049140 5.9598477 0.3204814 0.8898930
