# Coil O-Beam err ps_pos
-0.1000000 6.7250712 0.2981424 -0.9997560
-0.0858680 2.1360374 0.1857791 -0.9997560
-0.0717360 0.1624499 0.0968246 -0.9997560
-0.0646700 0.5019193 0.1296362 -0.9997560
-0.0505380 3.6379423 0.2177856 -0.9997560
-0.0364060 8.7018377 0.3332292 -0.9997560
-0.0222740 13.3753481 0.4115519 -0.9997560
-0.0081420 15.5189349 0.4486864 -0.9997560
0.0059900 14.1512613 0.4226241 -0.9997560
0.0201220 9.8984500 0.3494043 -0.9997560
0.0342540 4.7074431 0.2491653 -0.9997560
0.0483860 0.9546900 0.1440968 -0.9997560
0.0625180 0.3582054 0.1142609 -0.9997560
0.0766500 3.1910608 0.2091650 -0.9997560
0.0907820 8.1563715 0.3299832 -0.9997560
0.1049140 12.9810123 0.4131518 -0.9997560
