# Coil O-Beam err ps_pos
-0.1000000 4.6423135 0.2549510 1.0546870
-0.0858680 1.7040656 0.1561249 1.0546870
-0.0717360 0.2004971 0.0829156 1.0546870
-0.0646700 0.2390555 0.0916667 1.0546870
-0.0505380 1.8746584 0.1583333 1.0546870
-0.0364060 4.8668430 0.2575256 1.0546870
-0.0222740 7.8457836 0.3198307 1.0546870
-0.0081420 9.4477176 0.3473111 1.0546870
0.0059900 8.9392777 0.3368564 1.0546870
0.0201220 6.5532282 0.2997684 1.0546870
0.0342540 3.3819056 0.2193741 1.0546870
0.0483860 0.8771450 0.1364225 1.0546870
0.0625180 0.1856291 0.0799305 1.0546870
0.0766500 1.6239345 0.1536591 1.0546870
0.0907820 4.5336033 0.2497221 1.0546870
0.1049140 7.5825857 0.3073181 1.0546870
