# Coil O-Beam err ps_pos
-0.1000000 6.2582665 0.3012705 -0.9118650
-0.0858680 2.0392203 0.1907587 -0.9118650
-0.0717360 0.1709773 0.1003466 -0.9118650
-0.0646700 0.4430041 0.1145644 -0.9118650
-0.0505380 3.2427407 0.2203217 -0.9118650
-0.0364060 7.8423074 0.3365470 -0.9118650
-0.0222740 12.1360170 0.4067998 -0.9118650
-0.0081420 14.1582040 0.4353319 -0.9118650
0.0059900 12.9831089 0.4203999 -0.9118650
0.0201220 9.1486915 0.3515837 -0.9118650
0.0342540 4.4103528 0.2513851 -0.9118650
0.0483860 0.9373100 0.1445779 -0.9118650
0.0625180 0.3195262 0.1047484 -0.9118650
0.0766500 2.8398236 0.2005202 -0.9118650
0.0907820 7.3444071 0.3164473 -0.9118650
0.1049140 11.7710728 0.3964250 -0.9118650
