# Coil O-Beam err ps_pos
-0.1000000 4.5581871 0.2550871 -0.5493160
-0.0858680 1.6866175 0.1705791 -0.5493160
-0.0717360 0.2020339 0.0781736 -0.5493160
-0.0646700 0.2284379 0.1000000 -0.5493160
-0.0505380 1.8034361 0.1717961 -0.5493160
-0.0364060 4.7119405 0.2615392 -0.5493160
-0.0222740 7.6224344 0.3250000 -0.5493160
-0.0081420 9.2024900 0.3526684 -0.5493160
0.0059900 8.7287561 0.3425801 -0.5493160
0.0201220 6.4181086 0.2913093 -0.5493160
0.0342540 3.3283647 0.2074983 -0.5493160
0.0483860 0.8740129 0.1111805 -0.5493160
0.0625180 0.1786584 0.0837490 -0.5493160
0.0766500 1.5606354 0.1693533 -0.5493160
0.0907820 4.3872731 0.2624669 -0.5493160
0.1049140 7.3645333 0.3196135 -0.5493160
