# Coil O-Beam err ps_pos
-0.1000000 3.1202746 0.3210227 0.5163570
-0.0858680 0.5726567 0.2544056 0.5163570
-0.0717360 0.1173015 0.2315407 0.5163570
-0.0646700 0.7832879 0.2635231 0.5163570
-0.0505380 3.5178842 0.3484091 0.5163570
-0.0364060 6.9919514 0.4304391 0.5163570
-0.0222740 9.6097928 0.4818944 0.5163570
-0.0081420 10.1689904 0.4963758 0.5163570
0.0059900 8.4126955 0.4585605 0.5163570
0.0201220 5.1476035 0.3869396 0.5163570
0.0342540 1.8734253 0.2972092 0.5163570
0.0483860 0.0940453 0.2403701 0.5163570
0.0625180 0.6267622 0.2544056 0.5163570
0.0766500 3.2268904 0.3378856 0.5163570
0.0907820 6.7001478 0.4196559 0.5163570
0.1049140 9.4512096 0.4781329 0.5163570
