# Coil O-Beam err ps_pos
-0.1000000 0.5041088 0.2339278 -0.1098630
-0.0858680 0.0925179 0.1674979 -0.1098630
-0.0717360 0.0189511 0.1615893 -0.1098630
-0.0646700 0.1265473 0.1649916 -0.1098630
-0.0505380 0.5683463 0.2254625 -0.1098630
-0.0364060 1.1296135 0.2939199 -0.1098630
-0.0222740 1.5525497 0.3091206 -0.1098630
-0.0081420 1.6428931 0.3320810 -0.1098630
0.0059900 1.3591477 0.3118048 -0.1098630
0.0201220 0.8316423 0.2671870 -0.1098630
0.0342540 0.3026689 0.2127858 -0.1098630
0.0483860 0.0151939 0.1615893 -0.1098630
0.0625180 0.1012592 0.1641476 -0.1098630
0.0766500 0.5213336 0.2321398 -0.1098630
0.0907820 1.0824700 0.2733537 -0.1098630
0.1049140 1.5269291 0.3223180 -0.1098630
