# Coil O-Beam err ps_pos
-0.1000000 1.6899104 0.2718251 0.2746580
-0.0858680 0.3101453 0.2127858 0.2746580
-0.0717360 0.0635294 0.1771691 0.2746580
-0.0646700 0.4242211 0.2217356 0.2746580
-0.0505380 1.9052518 0.2915476 0.2746580
-0.0364060 3.7867728 0.3443996 0.2746580
-0.0222740 5.2045703 0.3968627 0.2746580
-0.0081420 5.5074262 0.4092676 0.2746580
0.0059900 4.5562340 0.3796929 0.2746580
0.0201220 2.7878920 0.3118048 0.2746580
0.0342540 1.0146289 0.2460804 0.2746580
0.0483860 0.0509340 0.1900292 0.2746580
0.0625180 0.3394483 0.2074983 0.2746580
0.0766500 1.7476524 0.2687419 0.2746580
0.0907820 3.6287348 0.3500000 0.2746580
0.1049140 5.1186832 0.3833333 0.2746580
