# Coil O-Beam err ps_pos
-0.1000000 4.0953640 0.3613247 0.7141110
-0.0858680 0.7516125 0.2838231 0.7141110
-0.0717360 0.1539584 0.2687419 0.7141110
-0.0646700 1.0280663 0.3100179 0.7141110
-0.0505380 4.6172270 0.3858612 0.7141110
-0.0364060 9.1769441 0.4633813 0.7141110
-0.0222740 12.6128639 0.5364492 0.7141110
-0.0081420 13.3468115 0.5398045 0.7141110
0.0059900 11.0416724 0.4941322 0.7141110
0.0201220 6.7562354 0.4281744 0.7141110
0.0342540 2.4588728 0.3218868 0.7141110
0.0483860 0.1234345 0.2544056 0.7141110
0.0625180 0.8226261 0.2728451 0.7141110
0.0766500 4.2352973 0.3723051 0.7141110
0.0907820 8.7939516 0.4702245 0.7141110
0.1049140 12.4047234 0.5068969 0.7141110
