# Coil O-Beam err ps_pos
-0.1000000 1.0911597 0.2671870 0.1538090
-0.0858680 0.2002580 0.1683251 0.1538090
-0.0717360 0.0410203 0.1763834 0.1538090
-0.0646700 0.2739157 0.1929306 0.1538090
-0.0505380 1.2302037 0.2505549 0.1538090
-0.0364060 2.4450846 0.3166667 0.1538090
-0.0222740 3.3605434 0.3666667 0.1538090
-0.0081420 3.5560948 0.3666667 0.1538090
0.0059900 2.9419186 0.3278719 0.1538090
0.0201220 1.8001163 0.3041381 0.1538090
0.0342540 0.6551366 0.2223611 0.1538090
0.0483860 0.0328876 0.1740051 0.1538090
0.0625180 0.2191787 0.1964971 0.1538090
0.0766500 1.1284432 0.2368778 0.1538090
0.0907820 2.3430409 0.3201562 0.1538090
0.1049140 3.3050869 0.3578485 0.1538090
