# Coil_pos O-Beam err ps_pos
0.0000000 242.6238010 22.8473193 108.5249020
5.0000000 474.9497641 30.3809151 108.5249020
10.0000000 554.8257084 33.5708207 108.5249020
15.0000000 623.7663571 34.9857114 108.5249020
20.0000000 560.4170733 32.8785644 108.5249020
25.0000000 409.7207308 27.8567766 108.5249020
30.0000000 143.6372838 18.5741756 108.5249020
35.0000000 2.7220580 9.8488578 108.5249020
40.0000000 -1.4679230 9.3808315 108.5249020
45.0000000 92.0710571 16.7630546 108.5249020
50.0000000 321.6179180 25.9422435 108.5249020
55.0000000 552.5949529 32.5883415 108.5249020
60.0000000 659.5858172 35.4541958 108.5249020
65.0000000 640.1165995 34.9141805 108.5249020
70.0000000 473.4965415 30.5777697 108.5249020
75.0000000 312.0099032 24.6170673 108.5249020
80.0000000 103.1342670 15.7797338 108.5249020
85.0000000 2.3941553 9.0000000 108.5249020
90.0000000 35.8749588 12.4899960 108.5249020
95.0000000 176.8082278 20.7364414 108.5249020
