# Coil O-Beam err ps_pos
-0.1000000 0.0001963 0.2943920 0.2636720
-0.0929340 0.0000392 0.2533114 0.2636720
-0.0858680 -0.0000365 0.2266912 0.2636720
-0.0788020 -0.0001141 0.1979057 0.2636720
-0.0717360 -0.0001872 0.1691482 0.2636720
-0.0646700 -0.0002149 0.1572330 0.2636720
-0.0576040 -0.0002362 0.1518406 0.2636720
-0.0505380 -0.0001856 0.1763834 0.2636720
-0.0434720 -0.0000272 0.2297341 0.2636720
-0.0364060 0.0000530 0.2571208 0.2636720
-0.0293400 0.0001885 0.2934469 0.2636720
-0.0222740 0.0002328 0.3086710 0.2636720
-0.0152080 0.0003147 0.3287180 0.2636720
-0.0081420 0.0003991 0.3464102 0.2636720
-0.0010760 0.0003997 0.3476109 0.2636720
0.0059900 0.0003866 0.3443996 0.2636720
0.0130560 0.0004144 0.3460090 0.2636720
0.0201220 0.0002244 0.3073181 0.2636720
0.0271880 0.0001727 0.2905933 0.2636720
0.0342540 0.0000899 0.2656230 0.2636720
0.0413200 0.0000003 0.2368778 0.2636720
0.0483860 -0.0000810 0.2081666 0.2636720
0.0554520 -0.0001576 0.1795055 0.2636720
0.0625180 -0.0002149 0.1572330 0.2636720
0.0695840 -0.0002251 0.1554563 0.2636720
0.0766500 -0.0001276 0.1936492 0.2636720
0.0837160 -0.0000617 0.2198484 0.2636720
0.0907820 -0.0000193 0.2392117 0.2636720
0.0978480 0.0001666 0.2881936 0.2636720
0.1049140 0.0003758 0.3337497 0.2636720
0.1119800 0.0004255 0.3472111 0.2636720
