# Coil O-Beam err ps_pos
-0.1000000 0.0012199 0.4530759 1.2414550
-0.0929340 0.0009741 0.4153312 1.2414550
-0.0858680 0.0005963 0.3531603 1.2414550
-0.0788020 0.0004109 0.3162278 1.2414550
-0.0717360 0.0002419 0.2798809 1.2414550
-0.0646700 0.0001614 0.2614065 1.2414550
-0.0576040 0.0002025 0.2718251 1.2414550
-0.0505380 0.0002076 0.2768875 1.2414550
-0.0434720 0.0005290 0.3423773 1.2414550
-0.0364060 0.0007697 0.3862210 1.2414550
-0.0293400 0.0011498 0.4444097 1.2414550
-0.0222740 0.0013355 0.4722876 1.2414550
-0.0152080 0.0017146 0.5198825 1.2414550
-0.0081420 0.0019117 0.5433947 1.2414550
-0.0010760 0.0018691 0.5395471 1.2414550
0.0059900 0.0020143 0.5542763 1.2414550
0.0130560 0.0017664 0.5257270 1.2414550
0.0201220 0.0015572 0.4988877 1.2414550
0.0271880 0.0011603 0.4459696 1.2414550
0.0342540 0.0010272 0.4232808 1.2414550
0.0413200 0.0007003 0.3704352 1.2414550
0.0483860 0.0003936 0.3135815 1.2414550
0.0554520 0.0003170 0.2953341 1.2414550
0.0625180 0.0001590 0.2608746 1.2414550
0.0695840 0.0001153 0.2522124 1.2414550
0.0766500 0.0002583 0.2867442 1.2414550
0.0837160 0.0004753 0.3324990 1.2414550
0.0907820 0.0006902 0.3734226 1.2414550
0.0978480 0.0010295 0.4278499 1.2414550
0.1049140 0.0014425 0.4847680 1.2414550
0.1119800 0.0017223 0.5204165 1.2414550
