# Coil O-Beam err ps_pos
-0.1000000 0.0011552 0.4447221 -0.9008790
-0.0929340 0.0008686 0.4003471 -0.9008790
-0.0858680 0.0005604 0.3472111 -0.9008790
-0.0788020 0.0002958 0.2943920 -0.9008790
-0.0717360 0.0002227 0.2758824 -0.9008790
-0.0646700 0.0002357 0.2773886 -0.9008790
-0.0576040 0.0003295 0.2976762 -0.9008790
-0.0505380 0.0006103 0.3511885 -0.9008790
-0.0434720 0.0008478 0.3926406 -0.9008790
-0.0364060 0.0011724 0.4425306 -0.9008790
-0.0293400 0.0014734 0.4847680 -0.9008790
-0.0222740 0.0016807 0.5128894 -0.9008790
-0.0152080 0.0019231 0.5426274 -0.9008790
-0.0081420 0.0021754 0.5708181 -0.9008790
-0.0010760 0.0022670 0.5807084 -0.9008790
0.0059900 0.0020934 0.5624846 -0.9008790
0.0130560 0.0020397 0.5550275 -0.9008790
0.0201220 0.0016291 0.5071708 -0.9008790
0.0271880 0.0012874 0.4621808 -0.9008790
0.0342540 0.0009960 0.4189935 -0.9008790
0.0413200 0.0005661 0.3488075 -0.9008790
0.0483860 0.0003768 0.3104656 -0.9008790
0.0554520 0.0002787 0.2877113 -0.9008790
0.0625180 0.0002189 0.2738613 -0.9008790
0.0695840 0.0003358 0.2986079 -0.9008790
0.0766500 0.0003590 0.3064129 -0.9008790
0.0837160 0.0007150 0.3719319 -0.9008790
0.0907820 0.0010929 0.4314060 -0.9008790
0.0978480 0.0014418 0.4804512 -0.9008790
0.1049140 0.0015647 0.4991660 -0.9008790
0.1119800 0.0021658 0.5676462 -0.9008790
