# Coil O-Beam err ps_pos
-1.7500000 26.7308163 10.0000000 108.6748050
-1.5000000 93.0452279 14.5258390 108.6748050
-1.2500000 386.0988112 26.2106848 108.6748050
-1.0000000 749.3644661 35.8468967 108.6748050
-0.7500000 1052.7935843 42.0000000 108.6748050
-0.5000000 1160.3728870 43.6463057 108.6748050
-0.2500000 875.8992652 38.6781592 108.6748050
0.0000000 531.5130965 30.4630924 108.6748050
0.2500000 184.5192991 19.0787840 108.6748050
0.5000000 20.3460054 9.5916630 108.6748050
0.7500000 111.0269918 15.3297097 108.6748050
1.0000000 421.2917770 27.0739727 108.6748050
1.2500000 791.8767720 36.5786823 108.6748050
1.5000000 1016.5824267 41.6293166 108.6748050
1.7500000 960.9014129 41.2674206 108.6748050
