# Coil O-Beam err ps_pos
-1.7500000 20.8430704 9.5916630 108.1499020
-1.5000000 32.7411522 11.3137085 108.1499020
-1.2500000 175.6697443 20.3469899 108.1499020
-1.0000000 413.2541097 29.0860791 108.1499020
-0.7500000 584.3882796 34.2198773 108.1499020
-0.5000000 715.7996938 36.6469644 108.1499020
-0.2500000 612.6732743 33.8821487 108.1499020
0.0000000 391.5833280 27.3130006 108.1499020
0.2500000 174.0194785 18.5472370 108.1499020
0.5000000 -1.1953235 8.2462113 108.1499020
0.7500000 30.3009934 11.4017543 108.1499020
1.0000000 226.9265412 21.7715411 108.1499020
1.2500000 489.3404939 30.5122926 108.1499020
1.5000000 627.5174311 34.9141805 108.1499020
1.7500000 662.2739065 35.8887169 108.1499020
