# Coil_pos O-Beam err ps_pos
0.0000000 381.7827356 26.1533937 108.6000980
5.0000000 594.7982083 32.2490310 108.6000980
10.0000000 727.8021166 35.5668385 108.6000980
15.0000000 743.8317599 35.8329457 108.6000980
20.0000000 598.1152812 32.4191302 108.6000980
25.0000000 413.5638708 26.9258240 108.6000980
30.0000000 130.6932798 17.4642492 108.6000980
35.0000000 -3.1949048 9.7467943 108.6000980
40.0000000 22.4296335 11.7046999 108.6000980
45.0000000 179.3375989 19.8997487 108.6000980
50.0000000 431.7406247 28.1780056 108.6000980
55.0000000 598.8381780 33.0151480 108.6000980
60.0000000 788.9270985 36.5923489 108.6000980
65.0000000 670.3651423 34.4238290 108.6000980
70.0000000 530.4998665 30.4959014 108.6000980
75.0000000 247.7269230 22.3606798 108.6000980
80.0000000 85.1728604 14.7986486 108.6000980
85.0000000 -9.1357450 9.1651514 108.6000980
90.0000000 105.9765795 15.9059737 108.6000980
95.0000000 316.7905808 24.2899156 108.6000980
