# Coil_pos O-Beam err ps_pos
0.0000000 946.7827356 35.3411941 109.8750000
5.0000000 1403.7982083 43.0000000 109.8750000
10.0000000 1822.8021166 48.5798312 109.8750000
15.0000000 1913.8317599 49.5378643 109.8750000
20.0000000 1566.1152812 44.9332839 109.8750000
25.0000000 1047.5638708 36.8646172 109.8750000
30.0000000 445.6932798 24.8997992 109.8750000
35.0000000 64.8050952 12.7671453 109.8750000
40.0000000 69.4296335 13.5646600 109.8750000
45.0000000 460.3375989 26.0192237 109.8750000
50.0000000 1082.7406247 38.0131556 109.8750000
55.0000000 1613.8381780 45.8802790 109.8750000
60.0000000 1806.9270985 48.5489444 109.8750000
65.0000000 1770.3651423 47.8016736 109.8750000
70.0000000 1355.4998665 41.8927201 109.8750000
75.0000000 734.7269230 31.4165561 109.8750000
80.0000000 220.1728604 18.8148877 109.8750000
85.0000000 62.8642550 12.4899960 109.8750000
90.0000000 264.9765795 20.2977831 109.8750000
95.0000000 851.7905808 33.5410197 109.8750000
