# Coil_pos O-Beam err ps_pos
0.0000000 501.7827356 28.3548938 109.7250980
5.0000000 731.7982083 34.3074336 109.7250980
10.0000000 864.8021166 37.4432905 109.7250980
15.0000000 872.8317599 37.5898923 109.7250980
20.0000000 622.1152812 32.7871926 109.7250980
25.0000000 368.5638708 26.0768096 109.7250980
30.0000000 136.6932798 17.6351921 109.7250980
35.0000000 2.8050952 10.0498756 109.7250980
40.0000000 31.4296335 12.0830460 109.7250980
45.0000000 234.3375989 21.2367606 109.7250980
50.0000000 496.7406247 29.3087018 109.7250980
55.0000000 895.8381780 37.2424489 109.7250980
60.0000000 967.9270985 38.9615195 109.7250980
65.0000000 760.3651423 35.7071421 109.7250980
70.0000000 634.4998665 32.1558704 109.7250980
75.0000000 303.7269230 23.5796522 109.7250980
80.0000000 57.1728604 13.8202750 109.7250980
85.0000000 7.8642550 10.0498756 109.7250980
90.0000000 159.9765795 17.5214155 109.7250980
95.0000000 439.7905808 26.7020598 109.7250980
