# Coil_pos O-Beam err ps_pos
0.0000000 215.7827356 22.7596134 108.0747070
5.0000000 337.7982083 27.9821372 108.0747070
10.0000000 389.8021166 30.4466747 108.0747070
15.0000000 367.8317599 30.1330383 108.0747070
20.0000000 228.1152812 26.0959767 108.0747070
25.0000000 109.5638708 20.5182845 108.0747070
30.0000000 8.6932798 13.5277493 108.0747070
35.0000000 -8.1949048 9.4868330 108.0747070
40.0000000 15.4296335 11.4017543 108.0747070
45.0000000 104.3375989 17.9164729 108.0747070
50.0000000 251.7406247 24.7790234 108.0747070
55.0000000 351.8381780 29.0344623 108.0747070
60.0000000 336.9270985 29.7825452 108.0747070
65.0000000 307.3651423 28.6705424 108.0747070
70.0000000 222.4998665 24.9399278 108.0747070
75.0000000 86.7269230 18.4119526 108.0747070
80.0000000 -26.8271396 10.3440804 108.0747070
85.0000000 -17.1357450 8.7177979 108.0747070
90.0000000 78.9765795 15.0332964 108.0747070
95.0000000 174.7905808 21.1660105 108.0747070
