# Coil_pos O-Beam err ps_pos
0.0000000 860.7827356 34.1027858 108.2998050
5.0000000 1365.7982083 42.5558457 108.2998050
10.0000000 1588.8021166 46.1085675 108.2998050
15.0000000 1688.8317599 47.2122865 108.2998050
20.0000000 1302.1152812 41.8927201 108.2998050
25.0000000 824.5638708 33.7045991 108.2998050
30.0000000 334.6932798 22.5610283 108.2998050
35.0000000 49.8050952 12.1655251 108.2998050
40.0000000 90.4296335 14.3178211 108.2998050
45.0000000 464.3375989 26.0959767 108.2998050
50.0000000 1010.7406247 37.0540146 108.2998050
55.0000000 1533.8381780 45.0000000 108.2998050
60.0000000 1591.9270985 46.2817459 108.2998050
65.0000000 1561.3651423 45.5631430 108.2998050
70.0000000 1149.4998665 39.3573373 108.2998050
75.0000000 559.7269230 28.4956137 108.2998050
80.0000000 175.1728604 17.5783958 108.2998050
85.0000000 33.8642550 11.2694277 108.2998050
90.0000000 265.9765795 20.3224014 108.2998050
95.0000000 697.7905808 31.1608729 108.2998050
