# Coil_pos O-Beam err ps_pos
0.0000000 991.7827356 35.9722115 109.2001950
5.0000000 1533.7982083 44.4859528 109.2001950
10.0000000 1924.8021166 49.6185449 109.2001950
15.0000000 1963.8317599 50.0399840 109.2001950
20.0000000 1583.1152812 45.1220567 109.2001950
25.0000000 900.5638708 34.8137904 109.2001950
30.0000000 388.6932798 23.7276210 109.2001950
35.0000000 49.8050952 12.1655251 109.2001950
40.0000000 118.4296335 15.2643375 109.2001950
45.0000000 542.3375989 27.5499546 109.2001950
50.0000000 1186.7406247 39.3573373 109.2001950
55.0000000 1702.8381780 46.8401537 109.2001950
60.0000000 1943.9270985 49.9399640 109.2001950
65.0000000 1760.3651423 47.6969601 109.2001950
70.0000000 1388.4998665 42.2847490 109.2001950
75.0000000 744.7269230 31.5753068 109.2001950
80.0000000 230.1728604 19.0787840 109.2001950
85.0000000 33.8642550 11.2694277 109.2001950
90.0000000 345.9765795 22.2036033 109.2001950
95.0000000 898.7905808 34.2344855 109.2001950
