# Coil_pos O-Beam err ps_pos
0.0000000 684.7827356 31.4165561 110.0996090
5.0000000 973.7982083 37.6696164 110.0996090
10.0000000 1206.8021166 41.7612260 110.0996090
15.0000000 1123.8317599 40.7921561 110.0996090
20.0000000 1005.1152812 38.1837662 110.0996090
25.0000000 542.5638708 29.2232784 110.0996090
30.0000000 273.6932798 21.1660105 110.0996090
35.0000000 21.8050952 10.9544512 110.0996090
40.0000000 107.4296335 14.8996644 110.0996090
45.0000000 407.3375989 24.9799920 110.0996090
50.0000000 764.7406247 33.5708207 110.0996090
55.0000000 1058.8381780 39.3700394 110.0996090
60.0000000 1359.9270985 43.7035468 110.0996090
65.0000000 1138.3651423 40.6571027 110.0996090
70.0000000 814.4998665 34.8425028 110.0996090
75.0000000 353.7269230 24.6170673 110.0996090
80.0000000 109.1728604 15.5884573 110.0996090
85.0000000 2.8642550 9.7979590 110.0996090
90.0000000 176.9765795 18.0000000 110.0996090
95.0000000 568.7905808 29.0172363 110.0996090
