# Coil_pos O-Beam err ps_pos
0.0000000 333.7827356 25.2190404 110.1748050
5.0000000 617.7982083 32.6036808 110.1748050
10.0000000 660.8021166 34.6121366 110.1748050
15.0000000 556.8317599 33.1209903 110.1748050
20.0000000 497.1152812 30.8220700 110.1748050
25.0000000 266.5638708 24.0416306 110.1748050
30.0000000 98.6932798 16.5227116 110.1748050
35.0000000 -28.1949048 8.3666003 110.1748050
40.0000000 38.4296335 12.3693169 110.1748050
45.0000000 171.3375989 19.6977156 110.1748050
50.0000000 469.7406247 28.8444102 110.1748050
55.0000000 647.8381780 33.7490741 110.1748050
60.0000000 693.9270985 35.2703842 110.1748050
65.0000000 614.3651423 33.6005952 110.1748050
70.0000000 463.4998665 29.3768616 110.1748050
75.0000000 227.7269230 21.9089023 110.1748050
80.0000000 27.1728604 12.6885775 110.1748050
85.0000000 8.8642550 10.0995049 110.1748050
90.0000000 115.9765795 16.2172747 110.1748050
95.0000000 371.7905808 25.3968502 110.1748050
