# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.5000000 15.0 185 1566 91036 2613 3769855242 1751 0.0000000 0.0000000
-1.0000000 15.0 174 1615 90881 2522 3769855261 1789 0.0000000 0.0000000
-1.5000000 15.0 159 1649 90574 2592 3769855280 1808 0.0000000 0.0000000
-2.0000000 15.0 127 1552 90746 2568 3769855299 1679 0.0000000 0.0000000
-2.5000000 15.0 89 1634 90591 2657 3769855319 1723 0.0000000 0.0000000
-3.0000000 15.0 43 1651 90836 2646 3769855338 1694 0.0000000 0.0000000
-3.5000000 15.0 16 1607 91194 2634 3769855357 1623 0.0000000 0.0000000
-4.0000000 15.0 10 1670 90652 2517 3769855376 1680 0.0000000 0.0000000
-4.5000000 15.0 25 1667 90398 2565 3769855396 1692 0.0000000 0.0000000
-5.0000000 15.0 35 1558 90219 2510 3769855415 1593 0.0000000 0.0000000
-5.5000000 15.0 59 1584 90466 2535 3769855434 1643 0.0000000 0.0000000
-6.0000000 15.0 90 1647 90667 2560 3769855453 1737 0.0000000 0.0000000
-6.5000000 15.0 146 1596 90533 2632 3769855473 1742 0.0000000 0.0000000
-7.0000000 15.0 152 1504 90362 2517 3769855492 1656 0.0000000 0.0000000
-7.5000000 15.0 168 1537 90280 2635 3769855511 1705 0.0000000 0.0000000
-8.0000000 15.0 145 1633 90173 2556 3769855530 1778 0.0000000 0.0000000
-8.5000000 15.0 148 1553 90060 2603 3769855549 1701 0.0000000 0.0000000
-9.0000000 15.0 116 1647 91499 2653 3769855568 1763 0.0000000 0.0000000
-9.5000000 15.0 103 1572 91757 2675 3769855588 1675 0.0000000 0.0000000
-10.0000000 15.0 65 1542 91701 2568 3769855607 1607 0.0000000 0.0000000
