# Coil O-Beam err ps_pos
-0.1000000 0.0007468 0.4159995 1.3403320
-0.0929340 0.0004607 0.3582364 1.3403320
-0.0858680 0.0002241 0.3018462 1.3403320
-0.0788020 0.0000652 0.2697736 1.3403320
-0.0717360 0.0000028 0.2527625 1.3403320
-0.0646700 0.0000445 0.2527625 1.3403320
-0.0576040 0.0001853 0.2778889 1.3403320
-0.0505380 0.0004084 0.3261731 1.3403320
-0.0434720 0.0006871 0.3570714 1.3403320
-0.0364060 0.0009883 0.4126473 1.3403320
-0.0293400 0.0012760 0.4387482 1.3403320
-0.0222740 0.0015159 0.5038739 1.3403320
-0.0152080 0.0016793 0.5230785 1.3403320
-0.0081420 0.0017469 0.5487359 1.3403320
-0.0010760 0.0017105 0.5283622 1.3403320
0.0059900 0.0015744 0.5259911 1.3403320
0.0130560 0.0013550 0.4847680 1.3403320
0.0201220 0.0010783 0.4552167 1.3403320
0.0271880 0.0007774 0.4079079 1.3403320
0.0342540 0.0004882 0.3800585 1.3403320
0.0413200 0.0002451 0.3091206 1.3403320
0.0483860 0.0000772 0.2896358 1.3403320
0.0554520 0.0000045 0.2483277 1.3403320
0.0625180 0.0000356 0.2472066 1.3403320
0.0695840 0.0001668 0.2748737 1.3403320
0.0766500 0.0003826 0.3248931 1.3403320
0.0837160 0.0006571 0.3689324 1.3403320
0.0907820 0.0009576 0.3982601 1.3403320
0.0978480 0.0012483 0.4609772 1.3403320
0.1049140 0.0014945 0.5088113 1.3403320
0.1119800 0.0016668 0.5225472 1.3403320
