# Coil O-Beam err ps_pos
-0.1000000 0.0007738 0.4020779 0.8789060
-0.0929340 0.0004764 0.3578485 0.8789060
-0.0858680 0.0002308 0.3059593 0.8789060
-0.0788020 0.0000661 0.2723356 0.8789060
-0.0717360 0.0000022 0.2587362 0.8789060
-0.0646700 0.0000465 0.2598076 0.8789060
-0.0576040 0.0001938 0.2924988 0.8789060
-0.0505380 0.0004266 0.3419714 0.8789060
-0.0434720 0.0007170 0.3785939 0.8789060
-0.0364060 0.0010304 0.4294700 0.8789060
-0.0293400 0.0013295 0.4675587 0.8789060
-0.0222740 0.0015786 0.5155903 0.8789060
-0.0152080 0.0017479 0.5190804 0.8789060
-0.0081420 0.0018173 0.5328122 0.8789060
-0.0010760 0.0017784 0.5408327 0.8789060
0.0059900 0.0016361 0.5212165 0.8789060
0.0130560 0.0014071 0.4769696 0.8789060
0.0201220 0.0011188 0.4539946 0.8789060
0.0271880 0.0008056 0.4085884 0.8789060
0.0342540 0.0005049 0.3555122 0.8789060
0.0413200 0.0002525 0.3201562 0.8789060
0.0483860 0.0000786 0.2838231 0.8789060
0.0554520 0.0000038 0.2650996 0.8789060
0.0625180 0.0000371 0.2522124 0.8789060
0.0695840 0.0001745 0.2713137 0.8789060
0.0766500 0.0003997 0.3073181 0.8789060
0.0837160 0.0006857 0.3704352 0.8789060
0.0907820 0.0009985 0.4189935 0.8789060
0.0978480 0.0013007 0.4690416 0.8789060
0.1049140 0.0015564 0.5063486 0.8789060
0.1119800 0.0017349 0.5254628 0.8789060
