# Coil O-Beam err ps_pos
-0.1000000 0.0003323 0.2808717 0.4394530
-0.0929340 0.0002202 0.2455153 0.4394530
-0.0858680 0.0001223 0.2027588 0.4394530
-0.0788020 0.0000503 0.2041241 0.4394530
-0.0717360 0.0000129 0.1863390 0.4394530
-0.0646700 0.0000144 0.1986063 0.4394530
-0.0576040 0.0000547 0.2315407 0.4394530
-0.0505380 0.0001289 0.2723356 0.4394530
-0.0434720 0.0002283 0.3210227 0.4394530
-0.0364060 0.0003410 0.3223180 0.4394530
-0.0293400 0.0004535 0.3578485 0.4394530
-0.0222740 0.0005524 0.3840573 0.4394530
-0.0152080 0.0006260 0.3872983 0.4394530
-0.0081420 0.0006653 0.3901567 0.4394530
-0.0010760 0.0006659 0.3944053 0.4394530
0.0059900 0.0006275 0.3937004 0.4394530
0.0130560 0.0005547 0.3551213 0.4394530
0.0201220 0.0004564 0.3403430 0.4394530
0.0271880 0.0003440 0.2972092 0.4394530
0.0342540 0.0002312 0.2713137 0.4394530
0.0413200 0.0001313 0.2357023 0.4394530
0.0483860 0.0000562 0.2054805 0.4394530
0.0554520 0.0000149 0.1907587 0.4394530
0.0625180 0.0000124 0.2048034 0.4394530
0.0695840 0.0000489 0.2134375 0.4394530
0.0766500 0.0001200 0.2635231 0.4394530
0.0837160 0.0002174 0.2828427 0.4394530
0.0907820 0.0003293 0.3064129 0.4394530
0.0978480 0.0004424 0.3582364 0.4394530
0.1049140 0.0005433 0.3898005 0.4394530
0.1119800 0.0006199 0.4010403 0.4394530
