# Coil O-Beam err ps_pos
-0.1000000 0.0005763 0.3696846 1.5161130
-0.0929340 0.0003618 0.3312434 1.5161130
-0.0858680 0.0001822 0.2803767 1.5161130
-0.0788020 0.0000591 0.2426703 1.5161130
-0.0717360 0.0000070 0.2397916 1.5161130
-0.0646700 0.0000321 0.2432420 1.5161130
-0.0576040 0.0001316 0.2666667 1.5161130
-0.0505380 0.0002934 0.3122499 1.5161130
-0.0434720 0.0004984 0.3395258 1.5161130
-0.0364060 0.0007220 0.3640055 1.5161130
-0.0293400 0.0009376 0.4129837 1.5161130
-0.0222740 0.0011195 0.4663690 1.5161130
-0.0152080 0.0012460 0.4772607 1.5161130
-0.0081420 0.0013019 0.5019407 1.5161130
-0.0010760 0.0012807 0.4980518 1.5161130
0.0059900 0.0011848 0.4792935 1.5161130
0.0130560 0.0010258 0.4487637 1.5161130
0.0201220 0.0008224 0.4415880 1.5161130
0.0271880 0.0005991 0.3887301 1.5161130
0.0342540 0.0003825 0.3531603 1.5161130
0.0413200 0.0001983 0.3027650 1.5161130
0.0483860 0.0000686 0.2538591 1.5161130
0.0554520 0.0000088 0.2351123 1.5161130
0.0625180 0.0000260 0.2438123 1.5161130
0.0695840 0.0001183 0.2357023 1.5161130
0.0766500 0.0002746 0.2645751 1.5161130
0.0837160 0.0004762 0.3257470 1.5161130
0.0907820 0.0006991 0.3800585 1.5161130
0.0978480 0.0009168 0.4092676 1.5161130
0.1049140 0.0011032 0.4512329 1.5161130
0.1119800 0.0012361 0.4549115 1.5161130
