# Coil_pos O-Beam err ps_pos
0.0000000 190.1359889 13.7889807 108.0747070
5.0000000 387.6982276 19.6900540 108.0747070
10.0000000 556.8177579 23.5969862 108.0747070
15.0000000 627.5377226 25.0507030 108.0747070
20.0000000 570.6045726 23.8873308 108.0747070
25.0000000 409.5688951 20.2378086 108.0747070
30.0000000 211.0436348 14.5273409 108.0747070
35.0000000 57.1494271 7.5597240 108.0747070
40.0000000 11.5451239 3.3978116 108.0747070
45.0000000 93.0950972 9.6485801 108.0747070
50.0000000 268.0659288 16.3727190 108.0747070
55.0000000 464.0803510 21.5425242 108.0747070
60.0000000 600.0563451 24.4960475 108.0747070
65.0000000 619.7469878 24.8947181 108.0747070
70.0000000 515.0071793 22.6937696 108.0747070
75.0000000 329.1628903 18.1428468 108.0747070
80.0000000 139.0892303 11.7936097 108.0747070
85.0000000 23.4108021 4.8384711 108.0747070
90.0000000 29.9783731 5.4752510 108.0747070
95.0000000 156.0752457 12.4930079 108.0747070
