# Coil O-Beam err ps_pos
-1.4000000 0.0926763 0.0032364 1.5930180
-1.2000000 0.0721010 0.0028771 1.5930180
-1.0000000 0.0423337 0.0022405 1.5930180
-0.8000000 0.0176314 0.0014301 1.5930180
-0.6000000 0.0067444 0.0008780 1.5930180
-0.4000000 0.0079011 0.0009512 1.5930180
-0.2000000 0.0249348 0.0016811 1.5930180
0.0000000 0.0517399 0.0024336 1.5930180
0.2000000 0.0778874 0.0030068 1.5930180
0.4000000 0.0878278 0.0031713 1.5930180
0.6000000 0.1056477 0.0035003 1.5930180
0.8000000 0.0968109 0.0033206 1.5930180
1.0000000 0.0733372 0.0029126 1.5930180
1.2000000 0.0488915 0.0023885 1.5930180
1.4000000 0.0207857 0.0015407 1.5930180
