# Coil O-Beam err ps_pos
-1.4000000 0.0553427 0.0023620 0.4174800
-1.2000000 0.0409518 0.0020450 0.4174800
-1.0000000 0.0265414 0.0016460 0.4174800
-0.8000000 0.0077959 0.0008884 0.4174800
-0.6000000 0.0044838 0.0006760 0.4174800
-0.4000000 0.0116536 0.0010820 0.4174800
-0.2000000 0.0226254 0.0015185 0.4174800
0.0000000 0.0439616 0.0021176 0.4174800
0.2000000 0.0589157 0.0024808 0.4174800
0.4000000 0.0670762 0.0025992 0.4174800
0.6000000 0.0708389 0.0026871 0.4174800
0.8000000 0.0584795 0.0024494 0.4174800
1.0000000 0.0404884 0.0020555 0.4174800
1.2000000 0.0243754 0.0015702 0.4174800
1.4000000 0.0109924 0.0010677 0.4174800
