# Coil O-Beam err ps_pos
-1.4000000 0.0411689 0.0013998 0.0549320
-1.2000000 0.0304035 0.0011999 0.0549320
-1.0000000 0.0166370 0.0008830 0.0549320
-0.8000000 0.0094886 0.0006709 0.0549320
-0.6000000 0.0042855 0.0004517 0.0549320
-0.4000000 0.0058698 0.0005271 0.0549320
-0.2000000 0.0129211 0.0007792 0.0549320
0.0000000 0.0269798 0.0011291 0.0549320
0.2000000 0.0371585 0.0013288 0.0549320
0.4000000 0.0488359 0.0015202 0.0549320
0.6000000 0.0467739 0.0014919 0.0549320
0.8000000 0.0409632 0.0013880 0.0549320
1.0000000 0.0322320 0.0012370 0.0549320
1.2000000 0.0197520 0.0009650 0.0549320
1.4000000 0.0085312 0.0006359 0.0549320
