# Coil O-Beam err ps_pos
-1.4000000 0.0401128 0.0013848 0.1538090
-1.2000000 0.0300283 0.0011907 0.1538090
-1.0000000 0.0165696 0.0008857 0.1538090
-0.8000000 0.0079210 0.0006148 0.1538090
-0.6000000 0.0036963 0.0004185 0.1538090
-0.4000000 0.0072340 0.0005868 0.1538090
-0.2000000 0.0150588 0.0008485 0.1538090
0.0000000 0.0286591 0.0011720 0.1538090
0.2000000 0.0415617 0.0014058 0.1538090
0.4000000 0.0472058 0.0014920 0.1538090
0.6000000 0.0491703 0.0015203 0.1538090
0.8000000 0.0412062 0.0013891 0.1538090
1.0000000 0.0305557 0.0012031 0.1538090
1.2000000 0.0163546 0.0008717 0.1538090
1.4000000 0.0089498 0.0006527 0.1538090
