# Coil O-Beam err ps_pos
-0.1000000 0.0037079 0.3996526 -0.8239750
-0.0858680 0.0021925 0.3073181 -0.8239750
-0.0717360 0.0011414 0.2217356 -0.8239750
-0.0646700 0.0014251 0.2477678 -0.8239750
-0.0505380 0.0022441 0.3109126 -0.8239750
-0.0364060 0.0038304 0.4062019 -0.8239750
-0.0222740 0.0053006 0.4778424 -0.8239750
-0.0081420 0.0059390 0.5057997 -0.8239750
0.0059900 0.0057391 0.4972145 -0.8239750
0.0201220 0.0045913 0.4447221 -0.8239750
0.0342540 0.0030050 0.3597839 -0.8239750
0.0483860 0.0015863 0.2614065 -0.8239750
0.0625180 0.0013090 0.2374634 -0.8239750
0.0766500 0.0022118 0.3086710 -0.8239750
0.0907820 0.0036047 0.3940530 -0.8239750
0.1049140 0.0049266 0.4606758 -0.8239750
