# Coil O-Beam err ps_pos
-0.1000000 0.0037143 0.4000000 -0.9997560
-0.0858680 0.0022376 0.3104656 -0.9997560
-0.0717360 0.0016250 0.2645751 -0.9997560
-0.0646700 0.0017024 0.2708013 -0.9997560
-0.0505380 0.0031533 0.3685557 -0.9997560
-0.0364060 0.0046171 0.4459696 -0.9997560
-0.0222740 0.0065581 0.5315073 -0.9997560
-0.0081420 0.0070030 0.5492419 -0.9997560
0.0059900 0.0061970 0.5166667 -0.9997560
0.0201220 0.0046816 0.4490731 -0.9997560
0.0342540 0.0031791 0.3700601 -0.9997560
0.0483860 0.0017991 0.2783882 -0.9997560
0.0625180 0.0016959 0.2702879 -0.9997560
0.0766500 0.0025407 0.3308239 -0.9997560
0.0907820 0.0043398 0.4323707 -0.9997560
0.1049140 0.0064291 0.5262551 -0.9997560
