# Coil O-Beam err ps_pos
-0.1000000 0.0037530 0.4020779 0.8020020
-0.0858680 0.0024117 0.3223180 0.8020020
-0.0717360 0.0015670 0.2598076 0.8020020
-0.0646700 0.0019087 0.2867442 0.8020020
-0.0505380 0.0028631 0.3511885 0.8020020
-0.0364060 0.0045526 0.4428443 0.8020020
-0.0222740 0.0061905 0.5163978 0.8020020
-0.0081420 0.0067644 0.5398045 0.8020020
0.0059900 0.0064098 0.5254628 0.8020020
0.0201220 0.0051717 0.4719934 0.8020020
0.0342540 0.0032049 0.3715583 0.8020020
0.0483860 0.0017862 0.2773886 0.8020020
0.0625180 0.0016701 0.2682246 0.8020020
0.0766500 0.0028244 0.3488075 0.8020020
0.0907820 0.0047138 0.4506169 0.8020020
0.1049140 0.0065452 0.5309844 0.8020020
