# Coil O-Beam err ps_pos
-0.1000000 0.0031404 0.3678013 0.5163570
-0.0858680 0.0018056 0.2788867 0.5163570
-0.0717360 0.0013090 0.2374634 0.5163570
-0.0646700 0.0014316 0.2483277 0.5163570
-0.0505380 0.0023408 0.3175426 0.5163570
-0.0364060 0.0037659 0.4027682 0.5163570
-0.0222740 0.0048234 0.4558265 0.5163570
-0.0081420 0.0054812 0.4859127 0.5163570
0.0059900 0.0054618 0.4850544 0.5163570
0.0201220 0.0041270 0.4216370 0.5163570
0.0342540 0.0027341 0.3431877 0.5163570
0.0483860 0.0016250 0.2645751 0.5163570
0.0625180 0.0013606 0.2420973 0.5163570
0.0766500 0.0021409 0.3036811 0.5163570
0.0907820 0.0035724 0.3922867 0.5163570
0.1049140 0.0050233 0.4651762 0.5163570
