# Coil O-Beam err ps_pos
-0.1000000 0.0039336 0.4116363 0.9667970
-0.0858680 0.0020764 0.2990726 0.9667970
-0.0717360 0.0016895 0.2697736 0.9667970
-0.0646700 0.0016766 0.2687419 0.9667970
-0.0505380 0.0030824 0.3643869 0.9667970
-0.0364060 0.0048621 0.4576510 0.9667970
-0.0222740 0.0066677 0.5359312 0.9667970
-0.0081420 0.0070030 0.5492419 0.9667970
0.0059900 0.0063904 0.5246692 0.9667970
0.0201220 0.0047203 0.4509250 0.9667970
0.0342540 0.0030824 0.3643869 0.9667970
0.0483860 0.0018185 0.2798809 0.9667970
0.0625180 0.0015283 0.2565801 0.9667970
0.0766500 0.0027470 0.3439961 0.9667970
0.0907820 0.0044430 0.4374802 0.9667970
0.1049140 0.0060035 0.5085382 0.9667970
