# Coil O-Beam err ps_pos
-0.1000000 0.0019732 0.2915476 0.1538090
-0.0858680 0.0011220 0.2198484 0.1538090
-0.0717360 0.0007609 0.1810463 0.1538090
-0.0646700 0.0008125 0.1870829 0.1538090
-0.0505380 0.0013219 0.2386304 0.1538090
-0.0364060 0.0023150 0.3157883 0.1538090
-0.0222740 0.0029340 0.3555122 0.1538090
-0.0081420 0.0033790 0.3815174 0.1538090
0.0059900 0.0030888 0.3647678 0.1538090
0.0201220 0.0025987 0.3345810 0.1538090
0.0342540 0.0015799 0.2608746 0.1538090
0.0483860 0.0009995 0.2074983 0.1538090
0.0625180 0.0007222 0.1763834 0.1538090
0.0766500 0.0011672 0.2242271 0.1538090
0.0907820 0.0019410 0.2891559 0.1538090
0.1049140 0.0027019 0.3411582 0.1538090
