# Coil O-Beam err ps_pos
-0.1000000 0.0026310 0.3366502 0.4394530
-0.0858680 0.0016444 0.2661453 0.4394530
-0.0717360 0.0011607 0.2236068 0.4394530
-0.0646700 0.0011607 0.2236068 0.4394530
-0.0505380 0.0019861 0.2924988 0.4394530
-0.0364060 0.0029534 0.3566822 0.4394530
-0.0222740 0.0046171 0.4459696 0.4394530
-0.0081420 0.0051007 0.4687454 0.4394530
0.0059900 0.0044430 0.4374802 0.4394530
0.0201220 0.0037079 0.3996526 0.4394530
0.0342540 0.0024698 0.3261731 0.4394530
0.0483860 0.0013735 0.2432420 0.4394530
0.0625180 0.0011414 0.2217356 0.4394530
0.0766500 0.0018572 0.2828427 0.4394530
0.0907820 0.0030372 0.3617089 0.4394530
0.1049140 0.0042560 0.4281744 0.4394530
