# Coil O-Beam err ps_pos
-0.1000000 0.0017475 0.2743680 -0.1977540
-0.0858680 0.0008705 0.1936492 -0.1977540
-0.0717360 0.0006900 0.1724013 -0.1977540
-0.0646700 0.0006126 0.1624466 -0.1977540
-0.0505380 0.0009092 0.1979057 -0.1977540
-0.0364060 0.0014831 0.2527625 -0.1977540
-0.0222740 0.0020571 0.2976762 -0.1977540
-0.0081420 0.0027922 0.3468109 -0.1977540
0.0059900 0.0026374 0.3370625 -0.1977540
0.0201220 0.0022441 0.3109126 -0.1977540
0.0342540 0.0013477 0.2409472 -0.1977540
0.0483860 0.0006835 0.1715938 -0.1977540
0.0625180 0.0005352 0.1518406 -0.1977540
0.0766500 0.0008963 0.1964971 -0.1977540
0.0907820 0.0013542 0.2415229 -0.1977540
0.1049140 0.0024762 0.3265986 -0.1977540
