# Coil O-Beam err ps_pos
-0.1000000 2.7737744 0.2848001 0.6921390
-0.0858680 0.3948758 0.1607275 0.6921390
-0.0717360 0.2331535 0.1563472 0.6921390
-0.0646700 1.0510905 0.2088327 0.6921390
-0.0505380 4.0131980 0.3157883 0.6921390
-0.0364060 7.5344247 0.4591659 0.6921390
-0.0222740 10.0012066 0.5270463 0.6921390
-0.0081420 10.2831676 0.5225472 0.6921390
0.0059900 8.2511021 0.4561311 0.6921390
0.0201220 4.8361821 0.3531603 0.6921390
0.0342540 1.6032578 0.2242271 0.6921390
0.0483860 0.0337817 0.1247219 0.6921390
0.0625180 0.8469492 0.1855921 0.6921390
0.0766500 3.6701352 0.3248931 0.6921390
0.0907820 7.2096453 0.4512329 0.6921390
0.1049140 9.8435371 0.5093569 0.6921390
