# Coil O-Beam err ps_pos
-0.1000000 3.9599441 0.3218868 1.0766600
-0.0858680 0.5637395 0.1855921 1.0766600
-0.0717360 0.3328586 0.1674979 1.0766600
-0.0646700 1.5005761 0.2357023 1.0766600
-0.0505380 5.7293916 0.3793269 1.0766600
-0.0364060 10.7564266 0.5206833 1.0766600
-0.0222740 14.2780967 0.5965177 1.0766600
-0.0081420 14.6806347 0.6018490 1.0766600
0.0059900 11.7795820 0.5291503 1.0766600
0.0201220 6.9043145 0.4062019 1.0766600
0.0342540 2.2888708 0.2571208 1.0766600
0.0483860 0.0482280 0.1224745 1.0766600
0.0625180 1.2091364 0.2020726 1.0766600
0.0766500 5.2396224 0.3785939 1.0766600
0.0907820 10.2927592 0.4818944 1.0766600
0.1049140 14.0530018 0.5802298 1.0766600
