# Coil O-Beam err ps_pos
-0.1000000 2.5166498 0.2857738 -0.4943850
-0.0858680 0.3582715 0.1471960 -0.4943850
-0.0717360 0.2115405 0.1414214 -0.4943850
-0.0646700 0.9536560 0.2000000 -0.4943850
-0.0505380 3.6411807 0.3324990 -0.4943850
-0.0364060 6.8359951 0.4419025 -0.4943850
-0.0222740 9.0741101 0.5068969 -0.4943850
-0.0081420 9.3299337 0.5071708 -0.4943850
0.0059900 7.4862376 0.4731690 -0.4943850
0.0201220 4.3878754 0.3507928 -0.4943850
0.0342540 1.4546382 0.2236068 -0.4943850
0.0483860 0.0306502 0.1118034 -0.4943850
0.0625180 0.7684383 0.1787301 -0.4943850
0.0766500 3.3299193 0.3192874 -0.4943850
0.0907820 6.5413222 0.4355711 -0.4943850
0.1049140 8.9310563 0.4955356 -0.4943850
