# Coil O-Beam err ps_pos
-0.1000000 3.4836247 0.3329164 1.3403320
-0.0858680 0.4959305 0.1732051 1.3403320
-0.0717360 0.2928210 0.1404358 1.3403320
-0.0646700 1.3200802 0.2088327 1.3403320
-0.0505380 5.0402354 0.3678013 1.3403320
-0.0364060 9.4625967 0.4769696 1.3403320
-0.0222740 12.5606650 0.5525195 1.3403320
-0.0081420 12.9147840 0.5710614 1.3403320
0.0059900 10.3626825 0.5155903 1.3403320
0.0201220 6.0738334 0.4082483 1.3403320
0.0342540 2.0135554 0.2522124 1.3403320
0.0483860 0.0424269 0.1213352 1.3403320
0.0625180 1.0636962 0.1972027 1.3403320
0.0766500 4.6093777 0.3523729 1.3403320
0.0907820 9.0547013 0.4684490 1.3403320
0.1049140 12.3626455 0.5555278 1.3403320
