# Coil O-Beam err ps_pos
-1.4000000 0.0752358 0.0028725 -0.6262210
-1.2000000 0.0590964 0.0025550 -0.6262210
-1.0000000 0.0369884 0.0020119 -0.6262210
-0.8000000 0.0161041 0.0013328 -0.6262210
-0.6000000 0.0066138 0.0008538 -0.6262210
-0.4000000 0.0084317 0.0009736 -0.6262210
-0.2000000 0.0261921 0.0017122 -0.6262210
0.0000000 0.0493991 0.0023339 -0.6262210
0.2000000 0.0757166 0.0028618 -0.6262210
0.4000000 0.0861730 0.0030678 -0.6262210
0.6000000 0.0989955 0.0033239 -0.6262210
0.8000000 0.0830256 0.0030480 -0.6262210
1.0000000 0.0636704 0.0026483 -0.6262210
1.2000000 0.0421628 0.0021460 -0.6262210
1.4000000 0.0180960 0.0014262 -0.6262210
