# Coil O-Beam err ps_pos
-1.4000000 0.0537713 0.0016176 0.1647950
-1.2000000 0.0439270 0.0014659 0.1647950
-1.0000000 0.0240343 0.0010814 0.1647950
-0.8000000 0.0120223 0.0007665 0.1647950
-0.6000000 0.0035565 0.0004163 0.1647950
-0.4000000 0.0072268 0.0005901 0.1647950
-0.2000000 0.0192289 0.0009675 0.1647950
0.0000000 0.0350010 0.0013026 0.1647950
0.2000000 0.0537823 0.0016201 0.1647950
0.4000000 0.0594511 0.0016903 0.1647950
0.6000000 0.0630157 0.0017437 0.1647950
0.8000000 0.0564571 0.0016562 0.1647950
1.0000000 0.0445269 0.0014744 0.1647950
1.2000000 0.0269468 0.0011449 0.1647950
1.4000000 0.0153576 0.0008653 0.1647950
