# Coil O-Beam err ps_pos
-1.4000000 0.0415380 0.0016181 -0.2197270
-1.2000000 0.0302120 0.0013747 -0.2197270
-1.0000000 0.0181221 0.0010697 -0.2197270
-0.8000000 0.0087599 0.0007403 -0.2197270
-0.6000000 0.0028497 0.0004202 -0.2197270
-0.4000000 0.0062850 0.0006254 -0.2197270
-0.2000000 0.0162576 0.0010063 -0.2197270
0.0000000 0.0241001 0.0012188 -0.2197270
0.2000000 0.0385497 0.0015457 -0.2197270
0.4000000 0.0498663 0.0017608 -0.2197270
0.6000000 0.0490460 0.0017516 -0.2197270
0.8000000 0.0411548 0.0016019 -0.2197270
1.0000000 0.0346051 0.0014810 -0.2197270
1.2000000 0.0204689 0.0011268 -0.2197270
1.4000000 0.0092491 0.0007502 -0.2197270
