# Coil O-Beam err ps_pos
-1.4000000 0.0482271 0.0021765 -0.3405760
-1.2000000 0.0342759 0.0018065 -0.3405760
-1.0000000 0.0203213 0.0014023 -0.3405760
-0.8000000 0.0079787 0.0008706 -0.3405760
-0.6000000 0.0040920 0.0006314 -0.3405760
-0.4000000 0.0065264 0.0007973 -0.3405760
-0.2000000 0.0156776 0.0012280 -0.3405760
0.0000000 0.0308873 0.0017213 -0.3405760
0.2000000 0.0395577 0.0019418 -0.3405760
0.4000000 0.0524107 0.0022617 -0.3405760
0.6000000 0.0530303 0.0022551 -0.3405760
0.8000000 0.0521833 0.0022603 -0.3405760
1.0000000 0.0362482 0.0018819 -0.3405760
1.2000000 0.0231949 0.0015004 -0.3405760
1.4000000 0.0124242 0.0010939 -0.3405760
