# Coil O-Beam err ps_pos
-1.4000000 0.1646158 0.0049701 1.0656740
-1.2000000 0.1174304 0.0041596 1.0656740
-1.0000000 0.0732249 0.0032912 1.0656740
-0.8000000 0.0306031 0.0021426 1.0656740
-0.6000000 0.0087273 0.0011267 1.0656740
-0.4000000 0.0212387 0.0017761 1.0656740
-0.2000000 0.0557946 0.0028774 1.0656740
0.0000000 0.1049610 0.0039308 1.0656740
0.2000000 0.1612468 0.0049157 1.0656740
0.4000000 0.1937057 0.0053498 1.0656740
0.6000000 0.2060112 0.0055781 1.0656740
0.8000000 0.1860705 0.0052399 1.0656740
1.0000000 0.1366432 0.0045272 1.0656740
1.2000000 0.0875665 0.0035959 1.0656740
1.4000000 0.0363771 0.0023240 1.0656740
