# Coil O-Beam err ps_pos
-1.4000000 0.1075535 0.0036464 1.4721680
-1.2000000 0.0745846 0.0030298 1.4721680
-1.0000000 0.0481172 0.0024334 1.4721680
-0.8000000 0.0194653 0.0015486 1.4721680
-0.6000000 0.0059428 0.0008578 1.4721680
-0.4000000 0.0127342 0.0012487 1.4721680
-0.2000000 0.0380415 0.0021606 1.4721680
0.0000000 0.0695266 0.0029276 1.4721680
0.2000000 0.1012371 0.0035748 1.4721680
0.4000000 0.1256263 0.0039182 1.4721680
0.6000000 0.1355698 0.0041272 1.4721680
0.8000000 0.1162907 0.0038174 1.4721680
1.0000000 0.0825369 0.0032006 1.4721680
1.2000000 0.0532915 0.0025850 1.4721680
1.4000000 0.0245050 0.0017415 1.4721680
