# Coil O-Beam err ps_pos
-0.1000000 0.0006980 0.2527625 0.4284670
-0.0858680 0.0002195 0.1563472 0.4284670
-0.0717360 -0.0000074 0.1166667 0.4284670
-0.0646700 0.0001363 0.1615893 0.4284670
-0.0505380 0.0006689 0.2687419 0.4284670
-0.0364060 0.0017533 0.3815174 0.4284670
-0.0222740 0.0021702 0.4281744 0.4284670
-0.0081420 0.0021629 0.4310839 0.4284670
0.0059900 0.0018934 0.3979112 0.4284670
0.0201220 0.0009682 0.3041381 0.4284670
0.0342540 0.0002612 0.1914854 0.4284670
0.0483860 -0.0000476 0.1027402 0.4284670
0.0625180 0.0002380 0.1683251 0.4284670
0.0766500 0.0010649 0.2915476 0.4284670
0.0907820 0.0014316 0.3597839 0.4284670
0.1049140 0.0025245 0.4428443 0.4284670
