# Coil O-Beam err ps_pos
-0.1000000 0.0003042 0.1788164 0.2966310
-0.0858680 -0.0000094 0.1006154 0.2966310
-0.0717360 -0.0000600 0.0874890 0.2966310
-0.0646700 0.0000768 0.1257079 0.2966310
-0.0505380 0.0005682 0.2131481 0.2966310
-0.0364060 0.0011031 0.2819684 0.2966310
-0.0222740 0.0015337 0.3241323 0.2966310
-0.0081420 0.0018859 0.3412034 0.2966310
0.0059900 0.0013211 0.3002057 0.2966310
0.0201220 0.0007919 0.2385657 0.2966310
0.0342540 0.0002567 0.1559519 0.2966310
0.0483860 -0.0000522 0.0831479 0.2966310
0.0625180 0.0001052 0.1237281 0.2966310
0.0766500 0.0004788 0.2021489 0.2966310
0.0907820 0.0009325 0.2698880 0.2966310
0.1049140 0.0016041 0.3254626 0.2966310
