# Coil O-Beam err ps_pos
-0.1000000 0.0014398 0.3064129 -0.8679200
-0.0858680 0.0003981 0.1779513 -0.8679200
-0.0717360 0.0003361 0.1658312 -0.8679200
-0.0646700 0.0012010 0.2629956 -0.8679200
-0.0505380 0.0024204 0.3782269 -0.8679200
-0.0364060 0.0051326 0.5312459 -0.8679200
-0.0222740 0.0063257 0.5927806 -0.8679200
-0.0081420 0.0066206 0.6050712 -0.8679200
0.0059900 0.0055750 0.5542763 -0.8679200
0.0201220 0.0030150 0.4186619 -0.8679200
0.0342540 0.0011473 0.2692582 -0.8679200
0.0483860 0.0001241 0.1322876 -0.8679200
0.0625180 0.0006845 0.2153808 -0.8679200
0.0766500 0.0025554 0.3811532 -0.8679200
0.0907820 0.0044950 0.5033223 -0.8679200
0.1049140 0.0061580 0.5857094 -0.8679200
