# Coil O-Beam err ps_pos
-0.1000000 0.0011650 0.2877113 1.3403320
-0.0858680 0.0001646 0.1490712 1.3403320
-0.0717360 0.0001712 0.1443376 1.3403320
-0.0646700 0.0006446 0.2160247 1.3403320
-0.0505380 0.0017610 0.3411582 1.3403320
-0.0364060 0.0036628 0.4719934 1.3403320
-0.0222740 0.0048283 0.5392897 1.3403320
-0.0081420 0.0049172 0.5451809 1.3403320
0.0059900 0.0039678 0.4921608 1.3403320
0.0201220 0.0022458 0.3796929 1.3403320
0.0342540 0.0005428 0.2192158 1.3403320
0.0483860 0.0000211 0.1154701 1.3403320
0.0625180 0.0004853 0.1957890 1.3403320
0.0766500 0.0019784 0.3492054 1.3403320
0.0907820 0.0034853 0.4609772 1.3403320
0.1049140 0.0050590 0.5464532 1.3403320
