# Coil O-Beam err ps_pos
-0.1000000 3.5632701 0.2074983 1.1645510
-0.0858680 0.7351257 0.1160699 1.1645510
-0.0717360 0.0750537 0.0870026 1.1645510
-0.0646700 0.6987249 0.1160699 1.1645510
-0.0505380 3.4944991 0.2005202 1.1645510
-0.0364060 7.1953895 0.2747474 1.1645510
-0.0222740 10.1075108 0.3362374 1.1645510
-0.0081420 10.8979947 0.3386042 1.1645510
0.0059900 9.2050393 0.3129164 1.1645510
0.0201220 5.8035047 0.2534484 1.1645510
0.0342540 2.2502620 0.1632993 1.1645510
0.0483860 0.1716189 0.0862007 1.1645510
0.0625180 0.5189634 0.1017213 1.1645510
0.0766500 3.1333170 0.1829542 1.1645510
0.0907820 6.8180988 0.2746210 1.1645510
0.1049140 9.8867962 0.3204814 1.1645510
