# Coil O-Beam err ps_pos
-0.1000000 2.7645253 0.2121320 0.9667970
-0.0858680 0.5703395 0.1190238 0.9667970
-0.0717360 0.0582296 0.0845741 0.9667970
-0.0646700 0.5420983 0.1181454 0.9667970
-0.0505380 2.7111700 0.2181042 0.9667970
-0.0364060 5.5824666 0.2972092 0.9667970
-0.0222740 7.8418051 0.3529636 0.9667970
-0.0081420 8.4550937 0.3592044 0.9667970
0.0059900 7.1416321 0.3305089 0.9667970
0.0201220 4.5025876 0.2641811 0.9667970
0.0342540 1.7458419 0.1827643 0.9667970
0.0483860 0.1331487 0.0901388 0.9667970
0.0625180 0.4026322 0.1034139 0.9667970
0.0766500 2.4309508 0.2079997 0.9667970
0.0907820 5.2897497 0.2834559 0.9667970
0.1049140 7.6705660 0.3357206 0.9667970
