# Coil O-Beam err ps_pos
-0.1000000 5.1133384 0.2647063 -0.9997560
-0.0858680 1.0549148 0.1396921 -0.9997560
-0.0717360 0.1077030 0.1139566 -0.9997560
-0.0646700 1.0026792 0.1502313 -0.9997560
-0.0505380 5.0146510 0.2633913 -0.9997560
-0.0364060 10.3254763 0.3816084 -0.9997560
-0.0222740 14.5044078 0.4236088 -0.9997560
-0.0081420 15.6387623 0.4519249 -0.9997560
0.0059900 13.2093495 0.4096916 -0.9997560
0.0201220 8.3281037 0.3235008 -0.9997560
0.0342540 3.2291549 0.2176261 -0.9997560
0.0483860 0.2462753 0.0957427 -0.9997560
0.0625180 0.7447191 0.1394433 -0.9997560
0.0766500 4.4963501 0.2491653 -0.9997560
0.0907820 9.7840593 0.3558050 -0.9997560
0.1049140 14.1876794 0.4252450 -0.9997560
