# Coil O-Beam err ps_pos
-0.1000000 1.4980298 0.2089989 0.4504390
-0.0858680 0.3090533 0.1089725 0.4504390
-0.0717360 0.0315532 0.0759203 0.4504390
-0.0646700 0.2937500 0.1037492 0.4504390
-0.0505380 1.4691178 0.1982563 0.4504390
-0.0364060 3.0250044 0.2741147 0.4504390
-0.0222740 4.2492855 0.3286124 0.4504390
-0.0081420 4.5816118 0.3403430 0.4504390
0.0059900 3.8698786 0.3227486 0.4504390
0.0201220 2.4398439 0.2513851 0.4504390
0.0342540 0.9460297 0.1713914 0.4504390
0.0483860 0.0721501 0.0901388 0.4504390
0.0625180 0.2181767 0.1105542 0.4504390
0.0766500 1.3172737 0.1991301 0.4504390
0.0907820 2.8663881 0.2665364 0.4504390
0.1049140 4.1564952 0.3284010 0.4504390
