# Coil O-Beam err ps_pos
-0.1000000 1.6015791 0.2131119 0.5273440
-0.0858680 0.3304161 0.1282900 0.5273440
-0.0717360 0.0337343 0.0794949 0.5273440
-0.0646700 0.3140551 0.0982486 0.5273440
-0.0505380 1.5706686 0.2037837 0.5273440
-0.0364060 3.2341037 0.2856523 0.5273440
-0.0222740 4.5430117 0.3331249 0.5273440
-0.0081420 4.8983096 0.3473111 0.5273440
0.0059900 4.1373788 0.3237154 0.5273440
0.0201220 2.6084948 0.2483277 0.5273440
0.0342540 1.0114228 0.1748015 0.5273440
0.0483860 0.0771374 0.0901388 0.5273440
0.0625180 0.2332579 0.1130388 0.5273440
0.0766500 1.4083285 0.2036132 0.5273440
0.0907820 3.0645233 0.2817357 0.5273440
0.1049140 4.4438073 0.3259601 0.5273440
