# Coil O-Beam err ps_pos
-1.4000000 11.4713836 0.5220153 -0.9997560
-1.2000000 8.1066279 0.4609772 -0.9997560
-1.0000000 4.3900465 0.3872983 -0.9997560
-0.8000000 1.4706599 0.3045944 -0.9997560
-0.6000000 0.2510275 0.2697736 -0.9997560
-0.4000000 1.1082116 0.2939199 -0.9997560
-0.2000000 3.7772047 0.3559026 -0.9997560
0.0000000 7.4328591 0.4387482 -0.9997560
0.2000000 10.9449906 0.5000000 -0.9997560
0.4000000 13.2277863 0.5431390 -0.9997560
0.6000000 13.5754958 0.5433947 -0.9997560
0.8000000 11.8806209 0.5147815 -0.9997560
1.0000000 8.6671503 0.4719934 -0.9997560
1.2000000 4.9285625 0.3844188 -0.9997560
1.4000000 1.8206815 0.3068659 -0.9997560
